% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 28 2026, 13:19
% Table:              Tabla 10 - Valor propio 1
% a (nm)                                          lambda                                            Energía propia (eV)                               Probabilidad total (1)
7.249999999999999                                 0.08564381496890974                               0.08564381496890974                               1.0000000000000009
7.249999999999999                                 0.08833258843757304                               0.08833258843757305                               1.0000000000000027
7.249999999999999                                 0.08909577987402766                               0.08909577987402766                               1
7.249999999999999                                 0.08909578180901427                               0.08909578180901427                               1.0000000000000009
7.249999999999999                                 0.09481136386689566                               0.09481136386689568                               0.9999999999999982
7.249999999999999                                 0.09481136445136505                               0.09481136445136507                               1.0000000000000004
7.249999999999999                                 0.09516469002401444                               0.09516469002401444                               0.9999999999999994
7.249999999999999                                 0.09516469177198518                               0.09516469177198518                               1.000000000000001
7.249999999999999                                 0.10279150583254376                               0.10279150583254376                               0.9999999999999983
7.249999999999999                                 0.10279150727976809                               0.1027915072797681                                0.9999999999999987
7.249999999999999                                 0.11302415552253633                               0.11302415552253633                               0.9999999999999981
7.249999999999999                                 0.11302415614159599                               0.113024156141596                                 1.000000000000002
7.249999999999999                                 0.11509074257266447                               0.11509074257266448                               1.0000000000000018
7.249999999999999                                 0.11509074529799992                               0.11509074529799992                               0.9999999999999993
7.249999999999999                                 0.12549194050736898                               0.12549194050736898                               1.0000000000000009
7.249999999999999                                 0.12549194226029545                               0.12549194226029545                               0.9999999999999999
7.249999999999999                                 0.14017375095711243                               0.14017375095711243                               0.9999999999999994
7.249999999999999                                 0.1401737515720447                                0.1401737515720447                                1.0000000000000002
7.249999999999999                                 0.14694905316945062                               0.14694905316945062                               1.0000000000000004
7.249999999999999                                 0.14694905457570748                               0.14694905457570748                               1.0000000000000009
7.249999999999999                                 0.15704522519681788                               0.15704522519681788                               1.0000000000000013
7.249999999999999                                 0.15704522711697272                               0.15704522711697275                               1.0000000000000007
7.249999999999999                                 0.1760789425927088                                0.1760789425927088                                1.0000000000000013
7.249999999999999                                 0.17607894396190404                               0.17607894396190407                               1.0000000000000002
7.249999999999999                                 0.18940577006940823                               0.18940577006940823                               0.9999999999999979
7.249999999999999                                 0.18940577086877303                               0.18940577086877303                               1.0000000000000013
7.249999999999999                                 0.19724441196179657                               0.19724441196179657                               1.0000000000000013
7.249999999999999                                 0.19724441336240717                               0.19724441336240717                               1.0000000000000004
7.5                                               0.08449690178672381                               0.08449690178672381                               0.9999999999999994
7.5                                               0.08565489944866408                               0.08565489944866408                               1
7.5                                               0.08565490016908182                               0.08565490016908184                               1.0000000000000009
7.5                                               0.08909720127145994                               0.08909720127145995                               1.0000000000000004
7.5                                               0.08909720320695204                               0.08909720320695205                               1.0000000000000016
7.5                                               0.09393165505801047                               0.09393165505801047                               0.9999999999999996
7.5                                               0.0948115983784172                                0.09481159837841721                               1
7.5                                               0.09481159896292035                               0.09481159896292035                               0.9999999999999999
7.5                                               0.10059188932187452                               0.10059188932187452                               0.9999999999999993
7.5                                               0.10059189187480594                               0.10059189187480594                               0.9999999999999987
7.5                                               0.10279155137050457                               0.10279155137050458                               0.9999999999999992
7.5                                               0.10279155281774392                               0.10279155281774392                               1.0000000000000004
7.5                                               0.11302416510507461                               0.11302416510507461                               1.0000000000000004
7.5                                               0.1130241657241398                                0.11302416572413981                               0.9999999999999998
7.5                                               0.11996590271805721                               0.11996590271805721                               0.9999999999999997
7.5                                               0.11996590576154652                               0.11996590576154652                               1.0000000000000007
7.5                                               0.1254919425972126                                0.1254919425972126                                0.9999999999999983
7.5                                               0.125491944350152                                 0.125491944350152                                 1.0000000000000002
7.5                                               0.14017375141838734                               0.14017375141838734                               1
7.5                                               0.14017375203334498                               0.14017375203334498                               0.9999999999999994
7.5                                               0.15103007947821726                               0.15103007947821726                               0.9999999999999991
7.5                                               0.1510300809958937                                0.1510300809958937                                0.9999999999999993
7.5                                               0.15704522529838055                               0.15704522529838055                               0.9999999999999992
7.5                                               0.15704522721850928                               0.15704522721850928                               1.0000000000000007
7.5                                               0.17607894261456336                               0.1760789426145634                                1.0000000000000009
7.5                                               0.17607894398379564                               0.17607894398379564                               1.000000000000001
7.5                                               0.19258591909550943                               0.19258591909550943                               1.0000000000000029
7.5                                               0.19258592400009517                               0.19258592400009517                               0.9999999999999987
7.5                                               0.19724441196611053                               0.19724441196611053                               0.9999999999999987
7.5                                               0.19724441336670256                               0.1972444133667026                                0.9999999999999998
7.749999999999999                                 0.08451010888019637                               0.08451010888019637                               0.9999999999999987
7.749999999999999                                 0.08566052009095829                               0.0856605200909583                                1.0000000000000018
7.749999999999999                                 0.08566052081111843                               0.08566052081111843                               0.9999999999999988
7.749999999999999                                 0.08909837126455766                               0.08909837126455768                               1.0000000000000016
7.749999999999999                                 0.08909837320042722                               0.08909837320042722                               0.9999999999999992
7.749999999999999                                 0.09481183995726289                               0.0948118399572629                                1.0000000000000004
7.749999999999999                                 0.094811840541735                                 0.09481184054173501                               1.0000000000000018
