x_0(nm)	Estado_1(eV)	Estado_2(eV)	Estado_3(eV)	Estado_4(eV)	Estado_5(eV)	Estado_6(eV)	Estado_7(eV)	Estado_8(eV)	Estado_9(eV)	Estado_10(eV)	Estado_11(eV)	Estado_12(eV)	Estado_13(eV)	Estado_14(eV)	Estado_15(eV)	Estado_16(eV)	Estado_17(eV)	Estado_18(eV)	Estado_19(eV)	Estado_20(eV)
32.4	23.47246953	24.3315094	24.33151109	26.90206885	26.90207275	31.16520782	31.16520859	37.09025444	37.09026007	43.43549732	44.63600719	44.63600783	53.75249602	53.75249714	55.00736314	55.07538207	64.38332527	64.38332578	76.4683916	76.46839542
32.6	22.8738544	23.72688476	23.7268865	26.27925857	26.27926329	30.51152507	30.51152582	36.39219803	36.39220328	43.43544532	43.87904019	43.87904063	52.92092976	52.92093074	55.00728649	55.07530503	63.46033753	63.46033902	75.43619796	75.43620004
32.8	22.29760215	23.14469322	23.14469435	25.67908661	25.67909035	29.88081264	29.88081322	35.71756471	35.71756954	43.14606238	43.14606251	43.43539558	52.11403158	52.1140326	55.0072086	55.07522671	62.5628224	62.56282342	74.430431	74.43043346
33	21.74261806	22.58383833	22.58383881	25.10045162	25.10045532	29.27196405	29.27196487	35.06523942	35.06524429	42.43594764	42.43594811	43.43534767	51.33066314	51.33066344	55.00712882	55.07514646	61.68962441	61.68962647	73.44992098	73.44992224
33.2	21.2078887	22.04330468	22.04330614	24.54233657	24.5423403	28.68395806	28.68395874	34.43419642	34.43420096	41.74766698	41.74766788	43.4353012	50.56979537	50.56979596	55.00704643	55.07506356	60.839726	60.8397283	72.49366995	72.49367401
33.4	20.69244343	21.52212174	21.52212319	24.00376657	24.00376991	28.11581401	28.11581463	33.82344791	33.82345226	41.08022469	41.08022485	43.43525584	49.83042226	49.83042285	55.00696065	55.0749772	60.01210839	60.01211018	71.56064852	71.56065041
33.6	20.19536873	21.01937434	21.01937553	23.48382285	23.48382613	27.56660764	27.56660835	33.23206161	33.23206602	40.43267748	40.43267833	43.43521128	49.11159095	49.11159112	55.00687055	55.07488644	59.20580685	59.20580849	70.64987753	70.64988072
33.8	19.71581849	20.53421525	20.53421625	22.98165617	22.98165897	27.0354857	27.0354862	32.65917984	32.65918402	39.80416411	39.80416564	43.43516723	48.41243705	48.41243772	55.00677505	55.07479019	58.41996103	58.41996209	69.76050901	69.76051278
34	19.25297934	20.06582967	20.06583088	22.49644768	22.49645058	26.52162346	26.52162402	32.10396976	32.10397333	39.1938419	39.19384267	43.43512342	47.73210556	47.73210653	55.00667282	55.07468711	57.65370176	57.65370238	68.89165907	68.89166406
34.2	18.8060903	19.61345617	19.61345699	22.02743339	22.02743604	26.02425284	26.02425341	31.565658	31.56566184	38.60093303	38.60093323	43.43507957	47.06981697	47.06981762	55.00656227	55.07457556	56.90624923	56.90625048	68.04255632	68.04255709
34.4	18.37442749	19.17636915	19.17637014	21.57388455	21.57388733	25.54263983	25.54264052	31.04350366	31.04350736	38.02468611	38.02468639	43.43503542	46.42480812	46.42480887	55.00644135	55.07445346	56.17682853	56.17682908	67.21240291	67.21240459
