% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 28 2026, 14:30
% Table:              Tabla 11 - Valor propio 2
% B (T)                                           lambda                                            Energía propia (eV)                               Probabilidad total (1)
0.30000000000000004                               0.08951639199686302                               0.08951639199686302                               1.0000000000000016
0.30000000000000004                               0.09042656934574712                               0.09042656934574712                               1.0000000000000007
0.30000000000000004                               0.09404779366276933                               0.09404779366276933                               1
0.30000000000000004                               0.09560287697725767+1.0951815496491715E-17i       0.09560287697725768+1.0951815496491715E-17i       0.9999999999999997
0.30000000000000004                               0.0981223502292461                                0.0981223502292461                                1.0000000000000013
0.30000000000000004                               0.1017697512608546                                0.10176975126085461                               1.0000000000000013
0.30000000000000004                               0.10384320131131232                               0.10384320131131232                               1.0000000000000002
0.30000000000000004                               0.1117433760180347                                0.1117433760180347                                0.9999999999999999
0.30000000000000004                               0.11433518874896954                               0.11433518874896954                               0.9999999999999994
0.30000000000000004                               0.12395204647725885                               0.12395204647725887                               1.0000000000000004
0.30000000000000004                               0.12706222179547333                               0.12706222179547333                               1.0000000000000007
0.30000000000000004                               0.1307377416507132+1.5531583287264372E-17i        0.1307377416507132+1.5531583287264372E-17i        1.0000000000000007
0.30000000000000004                               0.13227863279554566                               0.13227863279554566                               1.000000000000001
0.30000000000000004                               0.13837473415023477                               0.13837473415023477                               0.999999999999999
0.30000000000000004                               0.14200327202360807                               0.14200327202360807                               0.9999999999999972
0.30000000000000004                               0.15498709238251193                               0.15498709238251193                               0.9999999999999996
0.30000000000000004                               0.1591339928101784                                0.1591339928101784                                1.0000000000000004
0.30000000000000004                               0.17376170071196112                               0.17376170071196115                               0.9999999999999987
0.30000000000000004                               0.17750644720356348                               0.1775064472035635                                1.0000000000000009
0.30000000000000004                               0.17842696368749134                               0.17842696368749134                               0.9999999999999991
0.30000000000000004                               0.17974369633590107                               0.17974369633590107                               0.9999999999999981
0.30000000000000004                               0.1946680699655418-5.71149580969798E-17i          0.1946680699655418-5.711495809697981E-17i         0.9999999999999984
0.30000000000000004                               0.1998516954790116-4.540783574312335E-15i         0.19985169547901163-4.540783574312335E-15i        1.0000000000000018
0.4                                               0.061010109572745545                              0.06101010957274555                               1.0000000000000049
0.4                                               0.06929307103718135-8.31370959704908E-18i         0.06929307103718135-8.31370959704908E-18i         1.0000000000000024
0.4                                               0.06997332645928785                               0.06997332645928785                               1.000000000000001
0.4                                               0.08456793113348628                               0.08456793113348629                               0.9999999999999988
0.4                                               0.0853710801581476                                0.0853710801581476                                0.9999999999999993
0.4                                               0.08606220807829998                               0.08606220807829999                               1.000000000000001
0.4                                               0.0883638835840284+9.969842485902907E-18i         0.0883638835840284+9.969842485902907E-18i         1.0000000000000004
0.4                                               0.08967339826893377                               0.08967339826893377                               1.0000000000000013
0.4                                               0.09042562684338572                               0.09042562684338572                               1.0000000000000016
0.4                                               0.09380033845494515                               0.09380033845494515                               0.9999999999999986
0.4                                               0.09587378286608791+1.1656748931763085E-17i       0.09587378286608791+1.1656748931763085E-17i       0.9999999999999997
0.4                                               0.09815090465182427                               0.09815090465182429                               1
0.4                                               0.10143592745094285                               0.10143592745094285                               1.000000000000002
0.4                                               0.10420052751798983                               0.10420052751798983                               1.0000000000000002
0.4                                               0.11132318951926223                               0.11132318951926223                               1.0000000000000016
0.4                                               0.11477893982681278                               0.11477893982681278                               1.0000000000000013
0.4                                               0.1234455034591674                                0.12344550345916741                               0.9999999999999984
0.4                                               0.1275924038834418                                0.1275924038834418                                0.9999999999999992
0.4                                               0.1304831385052332+1.5138180859301977E-17i        0.1304831385052332+1.5138180859301977E-17i        0.9999999999999999
0.4                                               0.13253757369613753                               0.13253757369613753                               1
0.4                                               0.13778184087146023                               0.13778184087146023                               0.9999999999999992
0.4                                               0.14261989136925757                               0.14261989136925757                               0.9999999999999996
0.4                                               0.15430785516094658                               0.15430785516094658                               0.9999999999999977
0.4                                               0.15983705573117274                               0.15983705573117274                               0.9999999999999989
0.4                                               0.17299612602279163                               0.17299612602279163                               1.0000000000000004
0.4                                               0.17719028115168622                               0.17719028115168622                               0.9999999999999983
0.4                                               0.17921647665684018                               0.1792164766568402                                1.0000000000000009
0.4                                               0.18006390058464183                               0.18006390058464186                               0.999999999999999
0.4                                               0.1938161646100355-5.515080909178461E-17i         0.19381616461003554-5.5150809091784615E-17i       0.9999999999999999
0.4                                               0.2007276652946857-8.923869729166936E-15i         0.2007276652946857-8.923869729166938E-15i         1
0.5                                               0.061012473006311616                              0.061012473006311616                              1.0000000000000002
0.5                                               0.06921053151681673                               0.06921053151681673                               1.0000000000000013
0.5                                               0.07006061293796716                               0.07006061293796717                               0.9999999999999988
0.5                                               0.08458296591927562                               0.08458296591927562                               1.0000000000000002
0.5                                               0.08529972358555843                               0.08529972358555843                               0.999999999999998
0.5                                               0.08616363348908683                               0.08616363348908683                               1.0000000000000053
0.5                                               0.0882090359798336                                0.0882090359798336                                0.999999999999999
0.5                                               0.08981570419249733                               0.08981570419249733                               1.0000000000000007
0.5                                               0.0904369508218993+1.0743595031770833E-17i        0.0904369508218993+1.0743595031770833E-17i        1.000000000000002
0.5                                               0.09355623329479569                               0.0935562332947957                                0.9999999999999998
0.5                                               0.09614803879554783                               0.09614803879554784                               0.9999999999999986
0.5                                               0.09818735785862456                               0.09818735785862458                               0.9999999999999991
0.5                                               0.10110546107481552                               0.10110546107481552                               1.0000000000000004
0.5                                               0.10456121115832491                               0.10456121115832491                               0.9999999999999997
0.5                                               0.11090636933770821                               0.11090636933770821                               1.0000000000000002
0.5                                               0.11522605722154991                               0.11522605722154991                               0.9999999999999996
0.5                                               0.12294233739959287                               0.12294233739959289                               0.9999999999999984
0.5                                               0.12812596292991368                               0.12812596292991368                               0.9999999999999999
0.5                                               0.13022914929725005                               0.13022914929725005                               1.000000000000001
0.5                                               0.13279714004401533                               0.13279714004401533                               1.0000000000000002
0.5                                               0.13719233697898903                               0.13719233697898903                               0.9999999999999986
