% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 20:17
% Table:              Tabla 9 - Valor propio 2
% F (kV/cm)                                       lambda                                            Energía propia (eV)                               Probabilidad total (1)
8                                                 0.08698102354467165                               0.08698102354467166                               1.0000000000000018
8                                                 0.09065271039775141                               0.09065271039775141                               0.999999999999999
8                                                 0.09199414521540056                               0.09199414521540056                               0.9999999999999996
8                                                 0.0966231672966052                                0.0966231672966052                                1.000000000000002
8                                                 0.09797533980525269                               0.0979753398052527                                0.9999999999999996
8                                                 0.10007877164167382                               0.10007877164167384                               1.0000000000000002
8                                                 0.10497434290629884                               0.10497434290629884                               0.9999999999999976
8                                                 0.10557832284286664                               0.10557832284286664                               0.9999999999999996
8                                                 0.11447599547599492                               0.11447599547599493                               1
8                                                 0.1144878996585463                                0.11448789965854632                               1.0000000000000004
8                                                 0.1264727185030354                                0.1264727185030354                                1.0000000000000004
8                                                 0.12647281332098884                               0.12647281332098884                               1.0000000000000016
8                                                 0.1314690670288962                                0.1314690670288962                                0.9999999999999988
8                                                 0.13165900305327372                               0.13165900305327372                               1.0000000000000007
8                                                 0.14088069622268695                               0.14088069622268695                               0.9999999999999993
8                                                 0.14088069702679024                               0.14088069702679024                               1.000000000000001
8                                                 0.15757777040633586                               0.15757777040633586                               1.0000000000000009
8                                                 0.1575777708822883                                0.1575777708822883                                0.9999999999999997
8                                                 0.17649293160650376                               0.17649293160650378                               1.000000000000002
8                                                 0.17649293206860117                               0.17649293206860117                               0.9999999999999988
8                                                 0.17819549646066415                               0.17819549646066418                               1.0000000000000002
8                                                 0.17907570514923377                               0.17907570514923377                               1
8                                                 0.19757374380374135                               0.19757374380374135                               1.0000000000000018
8                                                 0.19757374435271818                               0.1975737443527182                                0.9999999999999994
9                                                 0.05815042354803939                               0.05815042354803939                               0.9999999999999996
9                                                 0.06760340827278027                               0.06760340827278027                               1
9                                                 0.06877897333190702                               0.06877897333190702                               0.999999999999998
9                                                 0.07192905618563492                               0.07192905618563492                               0.9999999999999983
9                                                 0.07411295537416905                               0.07411295537416905                               0.9999999999999989
9                                                 0.08027178669059762                               0.08027178669059763                               1.0000000000000024
9                                                 0.08610193062954734                               0.08610193062954734                               1.000000000000003
9                                                 0.09074753214300876                               0.09074753214300876                               0.9999999999999976
9                                                 0.09152687269682198                               0.09152687269682198                               1.0000000000000004
9                                                 0.0965511731861763                                0.09655117318617631                               0.9999999999999989
9                                                 0.0979668214674382                                0.0979668214674382                                1
9                                                 0.10069261305250435                               0.10069261305250435                               0.9999999999999994
9                                                 0.10543307755391897                               0.10543307755391897                               0.9999999999999998
9                                                 0.10656903021563581                               0.10656903021563581                               1.000000000000001
9                                                 0.11487373365704243                               0.11487373365704243                               1.0000000000000009
9                                                 0.11490884749805859                               0.1149088474980586                                0.999999999999999
9                                                 0.1267391046300813                                0.12673910463008134                               0.9999999999999986
9                                                 0.12673942144840103                               0.12673942144840103                               0.9999999999999997
9                                                 0.13145708114502536                               0.13145708114502536                               1.0000000000000002
9                                                 0.13170217638222345                               0.13170217638222345                               0.9999999999999979
9                                                 0.14107075555187054                               0.14107075555187054                               0.9999999999999984
9                                                 0.14107075714858627                               0.14107075714858627                               0.9999999999999968
9                                                 0.15772023083889938                               0.15772023083889938                               0.9999999999999996
9                                                 0.15772023133813112                               0.15772023133813112                               1.0000000000000027
9                                                 0.17660339369050376                               0.17660339369050376                               1
9                                                 0.17660339420044907                               0.17660339420044907                               0.9999999999999994
9                                                 0.17820249440961367                               0.17820249440961367                               0.9999999999999991
9                                                 0.1790756462566172                                0.1790756462566172                                1.0000000000000004
9                                                 0.1976614913522705                                0.1976614913522705                                1.000000000000001
9                                                 0.19766149177585524                               0.19766149177585526                               0.9999999999999998
