% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 16 2026, 22:23
% Table:              Tabla 6 - Valor propio 2
% n                                               lambda                                            Energía propia (meV)                              Probabilidad total (1)
2                                                 0.07673687009378555                               76.73687009378554                                 1.0000000000000007
2                                                 0.07976970185563664                               79.76970185563664                                 1.0000000000000009
2                                                 0.08167624987405007                               81.67624987405006                                 1.0000000000000009
2.1                                               0.017164036594042656                              17.164036594042653                                1.0000000000000007
2.1                                               0.01795003463720414                               17.950034637204137                                1.0000000000000002
2.1                                               0.017950044032536264                              17.950044032536262                                1.0000000000000007
2.1                                               0.020299193454204528                              20.299193454204527                                0.9999999999999993
2.1                                               0.02029919455243402                               20.29919455243402                                 0.9999999999999988
2.1                                               0.024185445113876602                              24.1854451138766                                  1.0000000000000004
2.1                                               0.02418544535303048                               24.185445353030474                                1.0000000000000009
2.1                                               0.029567002628127975                              29.567002628127973                                0.9999999999999999
2.1                                               0.029567003180184362                              29.567003180184358                                0.9999999999999984
2.1                                               0.03638884093465683                               36.38884093465683                                 0.9999999999999994
2.1                                               0.03638884107373376                               36.38884107373376                                 1
2.1                                               0.04458627929148993                               44.58627929148992                                 1.0000000000000007
2.1                                               0.04458628020086942                               44.58628020086942                                 0.9999999999999989
2.1                                               0.05408946692502182                               54.08946692502181                                 1.000000000000001
2.1                                               0.054089467456681854                              54.089467456681845                                0.9999999999999982
2.1                                               0.06391520052517519                               63.91520052517518                                 1.0000000000000022
2.1                                               0.06482827463140894                               64.82827463140893                                 0.9999999999999993
2.1                                               0.06482827520675807                               64.82827520675806                                 0.9999999999999992
2.1                                               0.06740413463390477                               67.40413463390476                                 0.9999999999999997
2.1                                               0.06838226662235938                               68.38226662235938                                 0.9999999999999993
2.1                                               0.06919532015934828                               69.19532015934827                                 0.9999999999999991
2.1                                               0.06923079745443285                               69.23079745443285                                 0.9999999999999997
2.1                                               0.07169185927478777                               71.69185927478776                                 0.999999999999999
2.1                                               0.07169250248747337                               71.69250248747336                                 1.0000000000000002
2.1                                               0.07585088398345113                               75.85088398345113                                 0.9999999999999992
2.1                                               0.07585095078843584                               75.85095078843584                                 0.9999999999999997
2.1                                               0.07673686956005867                               76.73686956005865                                 1.0000000000000013
2.1                                               0.07673687010154633                               76.73687010154632                                 1.0000000000000007
2.1                                               0.08069722026924345                               80.69722026924345                                 0.9999999999999982
2.1                                               0.08167625034603644                               81.67625034603644                                 1.0000000000000002
2.2                                               0.017164037328732312                              17.16403732873231                                 1.0000000000000016
2.2                                               0.017950035036983156                              17.950035036983152                                1.0000000000000016
2.2                                               0.017950044557505568                              17.950044557505564                                1.0000000000000007
2.2                                               0.020299193662305676                              20.299193662305672                                0.9999999999999997
2.2                                               0.02029919464024331                               20.299194640243307                                0.9999999999999992
2.2                                               0.024185445149190674                              24.185445149190674                                0.9999999999999998
2.2                                               0.024185445386723306                              24.185445386723302                                0.9999999999999984
2.2                                               0.029567002635726328                              29.567002635726322                                0.9999999999999989
2.2                                               0.02956700318670176                               29.567003186701758                                0.9999999999999999
2.2                                               0.036388840935822495                              36.38884093582249                                 1.0000000000000013
2.2                                               0.03638884107516033                               36.38884107516032                                 1.0000000000000007
2.2                                               0.04458627929170792                               44.58627929170792                                 1.0000000000000002
2.2                                               0.04458628020109058                               44.58628020109058                                 1.0000000000000004
2.2                                               0.05408946692505856                               54.08946692505856                                 1.0000000000000002
2.2                                               0.0540894674567201                                54.089467456720094                                0.9999999999999988
2.2                                               0.06451513788655702                               64.51513788655701                                 1
2.2                                               0.06482827463141809                               64.82827463141808                                 0.9999999999999996
2.2                                               0.06482827520676529                               64.82827520676528                                 1.000000000000001
2.2                                               0.06786135865869893                               67.86135865869892                                 1.0000000000000022
2.2                                               0.06838424219224132                               68.38424219224132                                 1.0000000000000013
2.2                                               0.06919566059237495                               69.19566059237495                                 1.000000000000001
2.2                                               0.06924129058369925                               69.24129058369925                                 1.0000000000000002
2.2                                               0.07169190475944799                               71.691904759448                                   0.9999999999999977
2.2                                               0.07169258178972907                               71.69258178972905                                 0.9999999999999992
2.2                                               0.07585089486638297                               75.85089486638296                                 1
2.2                                               0.07585095780128129                               75.85095780128128                                 1.0000000000000007
2.2                                               0.07673686955025753                               76.73686955025752                                 1.0000000000000007
2.2                                               0.07673687010385086                               76.73687010385085                                 1.0000000000000004
