% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 11 2026, 13:52
% Table:              Tabla 4 - Valor propio
% n                                               lambda                                            Energía propia (meV)                              Probabilidad total (1)
2.4000000000000004                                0.08917087875934371                               89.1708787593437                                  0.9999999999999988
2.4000000000000004                                0.08917088466868116                               89.17088466868115                                 1.0000000000000004
2.4000000000000004                                0.08975818554709492                               89.75818554709491                                 0.9999999999999999
2.4000000000000004                                0.08975818773825164                               89.75818773825162                                 1.0000000000000013
2.4000000000000004                                0.09833029270803409                               98.33029270803408                                 1.0000000000000013
2.4000000000000004                                0.09833029906224797                               98.33029906224796                                 1.0000000000000004
2.4000000000000004                                0.10384222092010124                               103.84222092010124                                1.0000000000000018
2.4000000000000004                                0.10384222698008366                               103.84222698008364                                0.9999999999999994
2.4000000000000004                                0.10914549813693308                               109.14549813693307                                1.0000000000000002
2.4000000000000004                                0.10914550386658328                               109.14550386658327                                1
2.4000000000000004                                0.11895129335287084                               118.95129335287082                                0.9999999999999999
2.4000000000000004                                0.11895129396505627                               118.95129396505625                                1.0000000000000013
2.4000000000000004                                0.1215958660182655                                121.5958660182655                                 1.000000000000002
2.4000000000000004                                0.12159587433244207                               121.59587433244207                                0.9999999999999988
2.4000000000000004                                0.12614531090271863                               126.14531090271862                                1.000000000000001
2.4000000000000004                                0.12615399301849373                               126.15399301849371                                1
2.4000000000000004                                0.1350559587294016                                135.0559587294016                                 1.0000000000000004
2.6                                               0.01716418584881514                               17.16418584881514                                 1.0000000000000004
2.6                                               0.017950206991963646                              17.950206991963643                                0.9999999999999982
2.6                                               0.017950210741225214                              17.950210741225213                                0.9999999999999996
2.6                                               0.020299384580006935                              20.299384580006933                                0.9999999999999993
2.6                                               0.020299385177341908                              20.299385177341907                                1.000000000000001
2.6                                               0.02418565361518457                               24.18565361518457                                 0.9999999999999997
2.6                                               0.024185655756360447                              24.185655756360443                                1.0000000000000024
2.6                                               0.029567235620397467                              29.567235620397465                                0.9999999999999979
2.6                                               0.02956723907563176                               29.567239075631754                                1.0000000000000013
2.6                                               0.036389112319414454                              36.38911231941445                                 0.999999999999999
2.6                                               0.03638911290632017                               36.38911290632017                                 0.9999999999999999
2.6                                               0.04346953645774825                               43.46953645774824                                 0.9999999999999991
2.6                                               0.04458660687327018                               44.58660687327018                                 1.0000000000000016
2.6                                               0.044586608354942124                              44.58660835494212                                 0.9999999999999986
2.6                                               0.05408987966168046                               54.089879661680456                                1.0000000000000018
2.6                                               0.05408988076918205                               54.089880769182045                                0.9999999999999992
2.6                                               0.0549876712343606                                54.98767123436059                                 0.9999999999999988
2.6                                               0.05514649054259949                               55.14649054259949                                 0.9999999999999956
2.6                                               0.06482881493342746                               64.82881493342745                                 1.000000000000001
2.6                                               0.06482881539530208                               64.82881539530207                                 0.9999999999999998
2.6                                               0.06837198110337048                               68.37198110337047                                 1.0000000000000002
2.6                                               0.06920424683248425                               69.20424683248424                                 0.9999999999999984
2.6                                               0.06920429654402044                               69.20429654402042                                 0.9999999999999998
2.6                                               0.07169093732912285                               71.69093732912285                                 1.0000000000000002
2.6                                               0.07169135356802654                               71.69135356802653                                 1
2.6                                               0.07585164777358967                               75.85164777358968                                 1.0000000000000016
2.6                                               0.07585165620513262                               75.85165620513261                                 1
2.6                                               0.076737595506526                                 76.73759550652599                                 1
2.6                                               0.07673759686330428                               76.73759686330428                                 1.0000000000000007
2.6                                               0.08167715909150747                               81.67715909150746                                 0.9999999999999997
2.6                                               0.08167717208665463                               81.67717208665462                                 1.0000000000000018
2.6                                               0.08356633457918436                               83.56633457918436                                 1.0000000000000033
2.6                                               0.0856006949559924                                85.60069495599238                                 0.9999999999999983
2.6                                               0.08917087875932046                               89.17087875932046                                 0.9999999999999999
2.6                                               0.0891708846695814                                89.1708846695814                                  0.9999999999999998
2.6                                               0.08975818554708702                               89.75818554708702                                 1.0000000000000009
2.6                                               0.08975818773824042                               89.75818773824041                                 0.999999999999999
2.6                                               0.0983302927081154                                98.33029270811538                                 0.9999999999999979
2.6                                               0.09833029906237689                               98.33029906237688                                 0.9999999999999997
2.6                                               0.10384222092009569                               103.84222092009568                                1.0000000000000007
2.6                                               0.10384222698007764                               103.84222698007764                                1.0000000000000002
2.6                                               0.10914549813684724                               109.14549813684722                                1.0000000000000013
2.6                                               0.1091455038665439                                109.14550386654389                                0.9999999999999992
2.6                                               0.11895129335286744                               118.95129335286742                                1.0000000000000004
2.6                                               0.11895129396505268                               118.95129396505267                                0.9999999999999992
2.6                                               0.12159586601796665                               121.59586601796664                                1.0000000000000018
2.6                                               0.12159587433236456                               121.59587433236455                                0.999999999999999
2.6                                               0.12613713326248538                               126.13713326248536                                1.0000000000000022
2.6                                               0.12617872424445253                               126.17872424445252                                1.0000000000000009
2.6                                               0.1350559575754758                                135.0559575754758                                 1.0000000000000007
2.8                                               0.017164186030052278                              17.164186030052278                                0.9999999999999986
2.8                                               0.017950207087047587                              17.950207087047584                                0.9999999999999977
2.8                                               0.0179502107687258                                17.9502107687258                                  1.0000000000000002
2.8                                               0.02029938459014588                               20.299384590145877                                1
2.8                                               0.02029938518182793                               20.299385181827926                                1.0000000000000016
2.8                                               0.0241856536158251                                24.1856536158251                                  0.9999999999999991
2.8                                               0.024185655757008553                              24.185655757008554                                0.999999999999999
2.8                                               0.02956723562042614                               29.567235620426136                                1
2.8                                               0.02956723907569997                               29.56723907569997                                 1.0000000000000007
2.8                                               0.03638911231942467                               36.38911231942466                                 1.0000000000000009
2.8                                               0.036389112906324                                 36.389112906324                                   1.0000000000000018
2.8                                               0.0435468334103747                                43.5468334103747                                  0.9999999999999964
2.8                                               0.044586606873269326                              44.58660687326932                                 0.9999999999999998
2.8                                               0.04458660835494873                               44.58660835494872                                 0.9999999999999996
2.8                                               0.0540898796616805                                54.08987966168049                                 1.0000000000000002
2.8                                               0.054089880769185736                              54.089880769185726                                0.9999999999999999
2.8                                               0.05510437599655415                               55.10437599655414                                 0.9999999999999998
2.8                                               0.055147843702575125                              55.147843702575116                                0.9999999999999984
2.8                                               0.06482881493342896                               64.82881493342896                                 0.9999999999999994
2.8                                               0.06482881539530305                               64.82881539530304                                 0.9999999999999998
2.8                                               0.06837199064956892                               68.37199064956891                                 1.0000000000000004
2.8                                               0.0692042822352754                                69.2042822352754                                  1.0000000000000009
2.8                                               0.06920429598864208                               69.20429598864207                                 1.0000000000000002
2.8                                               0.07169093851639247                               71.69093851639246                                 0.9999999999999993
2.8                                               0.07169136368477694                               71.69136368477693                                 0.9999999999999992
2.8                                               0.07585164786167034                               75.85164786167033                                 1.0000000000000009
2.8                                               0.07585165631913632                               75.85165631913631                                 0.9999999999999999
2.8                                               0.07673759550652458                               76.73759550652457                                 1
2.8                                               0.0767375968633073                                76.7375968633073                                  1.0000000000000004
2.8                                               0.08167715909345852                               81.67715909345851                                 1.0000000000000013
2.8                                               0.08167717209421056                               81.67717209421055                                 0.9999999999999991
2.8                                               0.08357129996747331                               83.5712999674733                                  0.9999999999999944
2.8                                               0.08565786301967461                               85.65786301967461                                 1.000000000000003
2.8                                               0.08917087875973372                               89.17087875973371                                 1.0000000000000013
2.8                                               0.089170884669866                                 89.17088466986598                                 0.9999999999999984
2.8                                               0.0897581855470859                                89.75818554708589                                 1.0000000000000002
2.8                                               0.08975818773824257                               89.75818773824255                                 0.9999999999999997
2.8                                               0.09833029270813877                               98.33029270813877                                 0.9999999999999996
2.8                                               0.09833029906252597                               98.33029906252597                                 1.0000000000000004
2.8                                               0.10384222092009611                               103.8422209200961                                 1.0000000000000024
2.8                                               0.10384222698007758                               103.84222698007758                                0.9999999999999988
2.8                                               0.10914549813685337                               109.14549813685336                                0.9999999999999996
2.8                                               0.10914550386663484                               109.14550386663483                                1.0000000000000004
2.8                                               0.11895129335286773                               118.95129335286772                                0.9999999999999996
2.8                                               0.11895129396505283                               118.95129396505281                                0.9999999999999979
2.8                                               0.12159586601802155                               121.59586601802155                                0.9999999999999988
2.8                                               0.12159587433237132                               121.59587433237131                                0.9999999999999976
2.8                                               0.1261561316568432                                126.15613165684319                                1
2.8                                               0.12618379603822377                               126.18379603822376                                1.0000000000000002
2.8                                               0.1350559594075358                                135.0559594075358                                 0.9999999999999994
3                                                 0.017164185844052604                              17.164185844052604                                1
3                                                 0.017950207022789044                              17.95020702278904                                 1.0000000000000009
3                                                 0.017950210711529524                              17.95021071152952                                 0.9999999999999986
3                                                 0.02029938457930751                               20.299384579307507                                0.9999999999999974
3                                                 0.020299385178391693                              20.29938517839169                                 0.9999999999999996
3                                                 0.024185653615309596                              24.185653615309594                                0.9999999999999986
3                                                 0.024185655756153973                              24.18565575615397                                 1.0000000000000002
3                                                 0.029567235620418048                              29.567235620418046                                0.9999999999999994
3                                                 0.02956723907557829                               29.567239075578286                                1.0000000000000009
3                                                 0.036389112319417674                              36.38911231941767                                 1.0000000000000009
3                                                 0.036389112906319424                              36.38911290631942                                 0.9999999999999998
3                                                 0.0434658007780752                                43.46580077807519                                 1.0000000000000049
3                                                 0.04458660687326718                               44.58660687326718                                 1
3                                                 0.04458660835495284                               44.58660835495284                                 0.9999999999999989
3                                                 0.05408987966168555                               54.08987966168554                                 0.9999999999999991
3                                                 0.05408988076918281                               54.089880769182805                                1.0000000000000007
3                                                 0.05506178896297037                               55.06178896297037                                 1.0000000000000058
3                                                 0.05507060125998694                               55.07060125998694                                 0.9999999999999986
3                                                 0.0648288149334272                                64.82881493342718                                 0.9999999999999996
3                                                 0.06482881539530505                               64.82881539530504                                 0.9999999999999993
3                                                 0.0683719804319429                                68.37198043194289                                 1.0000000000000002
3                                                 0.06920426507522931                               69.2042650752293                                  0.9999999999999993
3                                                 0.06920427711265116                               69.20427711265116                                 1
3                                                 0.07169093295267571                               71.69093295267571                                 0.9999999999999981
3                                                 0.07169135689085915                               71.69135689085914                                 0.9999999999999994
3                                                 0.07585164778347223                               75.85164778347222                                 0.9999999999999999
3                                                 0.0758516562108858                                75.85165621088579                                 1.0000000000000007
3                                                 0.07673759550652444                               76.73759550652443                                 1.000000000000001
3                                                 0.07673759686330667                               76.73759686330666                                 0.9999999999999991
3                                                 0.0816771590924353                                81.67715909243528                                 0.9999999999999993
3                                                 0.0816771720855809                                81.67717208558088                                 1.0000000000000016
3                                                 0.08354757436337726                               83.54757436337725                                 0.9999999999999964
3                                                 0.08562004768489284                               85.62004768489282                                 0.9999999999999981
3                                                 0.08917087875975307                               89.17087875975307                                 0.9999999999999998
3                                                 0.08917088466910839                               89.17088466910837                                 0.9999999999999997
3                                                 0.08975818554708664                               89.75818554708664                                 1.0000000000000004
3                                                 0.08975818773824087                               89.75818773824086                                 0.9999999999999983
3                                                 0.09833029270812205                               98.33029270812203                                 1
3                                                 0.09833029906256847                               98.33029906256847                                 1.0000000000000004
3                                                 0.1038422209200955                                103.84222092009549                                0.9999999999999998
3                                                 0.10384222698007742                               103.84222698007741                                0.9999999999999987
3                                                 0.1091454981369665                                109.1454981369665                                 1.0000000000000024
3                                                 0.10914550386661316                               109.14550386661315                                0.9999999999999982
3                                                 0.11895129335286779                               118.95129335286778                                0.9999999999999998
3                                                 0.11895129396505243                               118.95129396505241                                1.0000000000000002
3                                                 0.12159586601810377                               121.59586601810376                                1
3                                                 0.12159587433239111                               121.59587433239109                                1
3                                                 0.12615686691270955                               126.15686691270955                                0.9999999999999978
3                                                 0.12615796567437149                               126.15796567437147                                1.000000000000005
3                                                 0.13505596108833706                               135.05596108833706                                0.9999999999999997
