% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 18:50
% Table:              Tabla 9 - Valor propio 2
% F (kV/cm)                                       lambda                                            Energía propia (eV)                               Probabilidad total (1)
-24.400000000000002                               0.10887447643278697                               0.10887447643278697                               0.9999999999999981
-24.400000000000002                               0.11302879957747072                               0.11302879957747072                               0.9999999999999998
-24.400000000000002                               0.11628816898383283                               0.11628816898383283                               0.9999999999999993
-24.400000000000002                               0.12141816563838058                               0.12141816563838058                               1.0000000000000024
-24.400000000000002                               0.12170972912521885                               0.12170972912521885                               1.0000000000000004
-24.400000000000002                               0.12388396702639899                               0.12388396702639899                               0.9999999999999997
-24.400000000000002                               0.12844261076106375                               0.12844261076106375                               1.0000000000000002
-24.400000000000002                               0.1378301727698735                                0.1378301727698735                                1.0000000000000002
-24.400000000000002                               0.1400054019839847                                0.1400054019839847                                0.9999999999999999
-24.400000000000002                               0.15353194838048284                               0.15353194838048284                               0.9999999999999986
-24.400000000000002                               0.15500963321540334                               0.15500963321540334                               0.999999999999999
-24.400000000000002                               0.15590693250218274                               0.15590693250218274                               0.9999999999999987
-24.400000000000002                               0.17158811381526012                               0.17158811381526012                               0.9999999999999993
-24.400000000000002                               0.1716460578917899                                0.1716460578917899                                0.9999999999999996
-24.400000000000002                               0.17178015245516787                               0.17178015245516787                               1.0000000000000013
-24.400000000000002                               0.17295420844312984                               0.17295420844312986                               1.0000000000000024
-24.400000000000002                               0.17797994552354374                               0.17797994552354374                               1.0000000000000009
-24.200000000000003                               0.02986277722854075                               0.029862777228540752                              0.9999999999999989
-24.200000000000003                               0.033125546358977145                              0.033125546358977145                              1.000000000000001
-24.200000000000003                               0.043862160804601175                              0.04386216080460118                               1
-24.200000000000003                               0.047576178079899355                              0.047576178079899355                              1.0000000000000002
-24.200000000000003                               0.05432616909850054                               0.05432616909850055                               1.0000000000000002
-24.200000000000003                               0.05597973780613536                               0.05597973780613537                               0.9999999999999998
