% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 21 2026, 22:33
% Table:              Tabla 8 - Valor propio
% B (T)                                           lambda                                            Energía propia (eV)                               Probabilidad total (1)
17.400000000000002                                0.11472080126354153                               0.11472080126354155                               0.9999999999999993
17.400000000000002                                0.11499291659916426                               0.11499291659916426                               1
17.400000000000002                                0.1180549789361303                                0.1180549789361303                                1.0000000000000013
17.400000000000002                                0.12470324015374598                               0.124703240153746                                 1.0000000000000002
17.400000000000002                                0.12882149207609242                               0.12882149207609242                               0.9999999999999999
17.400000000000002                                0.139394507688664                                 0.139394507688664                                 0.9999999999999998
17.400000000000002                                0.14500041360860438                               0.14500041360860438                               1.0000000000000016
17.400000000000002                                0.1560610015722061                                0.1560610015722061                                0.9999999999999983
17.400000000000002                                0.16073041714899072                               0.16073041714899072                               0.9999999999999994
17.400000000000002                                0.16350785648213573                               0.16350785648213573                               1.0000000000000007
17.400000000000002                                0.1658214297369028-5.144857826066159E-17i         0.1658214297369028-5.144857826066159E-17i         1.0000000000000007
17.400000000000002                                0.17090677278544886-8.903074566436014E-17i        0.17090677278544888-8.903074566436014E-17i        1
17.400000000000002                                0.17408770110330793-5.686692190480471E-15i        0.17408770110330793-5.686692190480472E-15i        0.9999999999999981
17.400000000000002                                0.17464831055334862-2.6377665488616636E-15i       0.17464831055334862-2.6377665488616636E-15i       1.000000000000001
17.6                                              0.03799649995211052                               0.03799649995211052                               0.9999999999999994
17.6                                              0.0435060274347438                                0.0435060274347438                                1.0000000000000016
17.6                                              0.054600985673958435                              0.054600985673958435                              1.0000000000000004
17.6                                              0.06983491512178085                               0.06983491512178085                               0.9999999999999989
17.6                                              0.07374037026142273                               0.07374037026142274                               0.9999999999999981
17.6                                              0.08101219228807169                               0.0810121922880717                                0.9999999999999998
17.6                                              0.08175798283155036                               0.08175798283155038                               1.0000000000000007
17.6                                              0.08292590753668042                               0.08292590753668042                               1.0000000000000016
17.6                                              0.08370279841308476                               0.08370279841308476                               1.0000000000000018
17.6                                              0.08643971846477078                               0.08643971846477079                               0.9999999999999991
17.6                                              0.08805017032571796                               0.08805017032571796                               0.9999999999999987
17.6                                              0.09247013494938136                               0.09247013494938137                               1.000000000000001
17.6                                              0.09500460685450389                               0.0950046068545039                                0.9999999999999991
17.6                                              0.10074801095157626                               0.10074801095157628                               0.9999999999999992
